gene_name	significant	difference	logpval
MAMLD1	NA	0.731598019599915	0.861177256296343
SLC25A1	NA	-0.262419700622559	0.539010204684478
FGGY	NA	0.288139939308167	0.808046136703147
AKT1S1	NA	0.213379144668579	0.530243845491799
GEMIN5	NA	-0.227155208587646	0.793496289843555
TTC8	NA	0.164051055908203	0.69112972244101
QPCTL	NA	0.0985832214355469	0.359781546533829
SOX4	NA	0.472500801086426	1.23486251571343
MOK	NA	0.00556766986846924	0.00309074183066407
MGLL	NA	0.13854193687439	0.168392787871525
DEDD	NA	0.349997282028198	0.705160357639425
PDCD6IP	NA	0.233414888381958	0.703635619470129
OSGEP	NA	0.0747041702270508	0.306132824501632
GPR146	NA	0.484705448150635	0.420937024133141
ATP1B2	NA	-0.946346819400787	0.276628771926115
SLC20A2	NA	0.0387609004974365	0.0477188999033585
TCAIM	NA	0.212616443634033	0.893775848159327
UBE2E1	NA	-0.214810609817505	0.699316158382206
CBS	NA	-0.388361930847168	0.33050019743234
PATL1	NA	0.0352566242218018	0.0862208768440475
PIGM	NA	0.269537448883057	1.28155759430337
AASDH	NA	0.0739312171936035	0.205473003018078
GIGYF1	NA	0.177613973617554	0.811145148322106
DCAF4	NA	-0.0906016826629639	0.190071664615644
SLC1A4	NA	0.0733559131622314	0.0481427802098984
ZNF99	NA	0.0141459107398987	0.0123971693808405
GTF2IRD2	+	0.482977628707886	1.69797258471793
GTF2IRD2B	+	0.482977628707886	1.69797258471793
ARHGEF26	NA	0.0913638472557068	0.0349408852613921
RRP12	NA	-0.124735832214355	0.233872611715265
POLR1A	NA	-0.140039682388306	0.317980143670251
TELO2	NA	-0.0355591773986816	0.0734277274257396
PDLIM1	NA	0.0277688503265381	0.029609655034755
TXLNG	NA	0.0323860645294189	0.0963378134976025
CNIH4	NA	-0.302117109298706	0.182153120757701
UTP6	NA	0.0845997333526611	0.25462812573577
HPS4	NA	0.318712472915649	0.627619938586939
AMPD2	NA	0.073108434677124	0.221217805463226
ZBTB20	NA	0.0659847855567932	0.05681844589761
GPR160	NA	0.468558073043823	0.442429325716987
FAM171B	NA	-0.234842300415039	0.52810183340202
CCDC116	NA	0.0765257477760315	0.0495424874939068
TSTD1	NA	0.347625017166138	0.599204820689901
ELK3	NA	0.237966775894165	0.165680245087176
ACSS3	NA	0.538000822067261	0.322571352887083
CCDC117	NA	0.399059295654297	0.232325392416771
QSER1	NA	-0.138423204421997	0.420726124297554
EME2	NA	0.236562252044678	0.397253525584745
DKFZp434G0522	NA	0.029820442199707	0.0768832771101025
KLHDC4	NA	0.029820442199707	0.0768832771101025
TBC1D10A	NA	0.342623472213745	0.51733358355387
STAP2	NA	-0.326806306838989	0.187069685407716
TRIAP1	NA	-0.10250449180603	0.245249717966812
ADAMTS10	NA	0.905862927436829	1.13051525438315
CLPTM1L	NA	0.0400128364562988	0.0749296123463104
WBSCR16	NA	-0.156033039093018	0.427824385290462
FAM50A	NA	0.358430862426758	1.28514910050866
ZNF263	NA	0.202848672866821	0.210215835548719
PCYT1B	NA	-0.464876651763916	1.01615683559269
G3BP2	NA	-0.0111613273620605	0.0137124555790473
ERBB2IP	NA	0.120051145553589	0.180173528095932
LONRF3	NA	0.261249184608459	0.167140968315723
SLC28A3	NA	0.0139738321304321	0.00492976192140251
EML3	NA	0.259429693222046	1.17611244948166
PTCD2	NA	-0.136477947235107	0.472329523135907
EID3	NA	0.169275403022766	0.228954771333801
UCP3	+	0.821820795536041	1.69134394885387
CD300LF	NA	0.0233497619628906	0.0292468526786227
CCSER1	NA	-0.141868114471436	0.288983529847781
IPO11	NA	-0.182121276855469	0.431743817090716
TIAL1	NA	0.102411031723022	0.429963668983884
GRB10	NA	-0.0549368858337402	0.172039638235373
INVS	NA	0.0791308879852295	0.270954002909369
INO80D	NA	0.142923831939697	0.350229036702518
STAT2	+	0.435622930526733	1.96538915526703
RPP14	NA	-0.0913174152374268	0.341680703398719
ANKRD10	NA	0.239761590957642	1.20306259279956
B4GAT1	NA	0.100721955299377	0.241478296712481
EDEM1	NA	0.0647158622741699	0.0689475802344572
C16orf46	NA	0.334318935871124	0.701006438526014
SYCP2L	NA	1.2978559533755	0.389763696673794
TCEB2	NA	-0.0155401229858398	0.0431249037686465
SPTLC2	NA	-0.0398356914520264	0.0381308546486322
UBP1	NA	-0.0135436058044434	0.0317166815389234
CD7	NA	0.188547968864441	0.0979085513285991
P2RX7	+	1.33374202251434	1.73440634726352
CLUH	NA	-0.175283670425415	0.316709115541667
PDCD6	NA	0.0504508018493652	0.152692629900293
DKFZp572F2170	NA	0.244730591773987	0.355522708796611
ZNF334	NA	0.244730591773987	0.355522708796611
COG1	NA	0.289695978164673	1.17262285339622
MINPP1	NA	0.393685817718506	0.477357138774278
ZNF593	NA	-0.0185229778289795	0.0323389427064741
RPS6KA4	NA	0.115304470062256	0.263671620649772
SMIM17	+	1.10474324226379	3.17020525110913
LBX2	+	0.950132548809052	1.32877536687495
RARRES3	NA	0.355192542076111	0.448334949564711
NDUFB8	NA	-0.237063646316528	0.778651628964379
ADAMTS6	NA	-0.249999970197678	0.123801604645646
GGA2	NA	0.014711856842041	0.0383022603057043
mmp20	+	0.640465140342712	1.52369104782301
MMP25	+	0.640465140342712	1.52369104782301
AKR7A2	NA	-0.193848609924316	0.487868356611049
RNF31	NA	0.320308208465576	1.18544800389398
GLRX	NA	-0.0308561325073242	0.0353707215373326
ZNF775	NA	0.190407514572144	0.756045853648175
TSC22D2	NA	0.155757665634155	0.210636686176351
IKBIP	NA	-0.0797009468078613	0.141742896532703
PPP2R2A	NA	-0.00339198112487793	0.0103473031339868
RBMS3	NA	-0.0454375147819519	0.108462580504737
RAB26	NA	-0.83052796125412	0.994487204770153
CACHD1	NA	0.0422486066818237	0.0332197331441531
HAVCR2	NA	0.365712404251099	1.23852414478497
GAS2	NA	0.138562083244324	0.13872878809734
ASPM	+	-0.380911827087402	1.45955638187093
P2RY10	NA	0.862479686737061	0.857565564673607
CENPC	NA	0.108336687088013	0.357080335200129
IRAK2	+	1.35431551933289	2.17125293682405
SSR1	NA	0.146002054214478	0.498630575989409
TDP2	NA	-0.0634841918945313	0.204179298365315
RFWD2	NA	-0.054126501083374	0.16110656307369
CASK	NA	-0.00618374347686768	0.00451292669031231
H2AFJ	NA	0.111064195632935	0.353699559001584
ZC3H14	NA	-0.0988993644714355	0.186343014325119
C1orf101	NA	0.843364596366882	0.697382336344952
TTC4	NA	-0.320984363555908	0.371149527806285
B4GALT5	NA	0.228745460510254	0.186689497135536
LRP4	NA	0.209309101104736	0.205523636286582
FBXO8	NA	0.188526272773743	0.481116431555689
MTRNR2L8	+	0.273483276367188	2.1253221342471
C11orf98	NA	0.0619298219680786	0.0837465691720982
FAS	NA	0.136770248413086	0.220294388532635
TNFSF8	NA	-0.705903112888336	0.703443389836655
TSSK4	NA	0.312665700912476	0.891512212124863
ADD2	NA	0.481435775756836	0.197025409224931
MTMR12	NA	-0.209072113037109	0.350072022542732
PNPO	NA	0.214682340621948	0.285144422854169
TSPAN7	+	2.70507764816284	2.63659048484551
EIF2B3	NA	-0.229408502578735	0.699373977675383
FAM201A	NA	0.66093647480011	0.342267708815913
SLFN5	NA	-0.314352035522461	0.501368533009421
IXL	NA	-1.15440356731415	0.631465387304738
MED29	NA	-1.15440356731415	0.631465387304738
IRF2BPL	NA	0.188800573348999	0.576089127673631
FAM208A	NA	0.0698912143707275	0.248079318589966
SBNO1	NA	-0.0116419792175293	0.0308248579508499
STX1A	NA	0.329370558261871	0.451376941780259
SOWAHC	+	2.45122766494751	1.81295181865684
VWDE	NA	-0.0520198345184326	0.108357303229337
NIPAL3	NA	0.254071950912476	1.18409859188468
PRIM1	+	-0.398717880249023	2.13394461354312
RNF10	NA	0.175479650497437	0.523256082570758
INE1	NA	0.313223719596863	1.05457006634289
CUTA	NA	0.145420551300049	0.193254601160637
CTNNA1	NA	0.0994570255279541	0.132506363276784
HLA-DQB1	NA	0.188119053840637	0.0581525357654881
SYNJ2	NA	-0.256462335586548	0.636883021206132
KAT2A	NA	0.0973055362701416	0.268332284335057
GSPT2	NA	0.135887861251831	0.372884041868423
SUCLG2	NA	-0.147089004516602	0.210921997168203
CPVL	NA	-0.100423336029053	0.244543683289723
PAQR4	NA	-1.07894515991211	0.811438576107833
KIAA0895L	+	0.443084001541138	1.35198872470982
NUTM2D	NA	0.408295392990112	0.821836384134602
GDPD1	NA	0.484511852264404	0.382308123444169
ZFP30	NA	-0.10333263874054	0.170879529351566
ABCF3	NA	0.0770912170410156	0.254681463957317
FOSL2	+	0.689461946487427	1.89305204803873
SMARCA2	NA	0.257336616516113	1.26448056486316
TSC1	+	0.453174591064453	2.33658334384798
ARL5A	NA	-0.177703380584717	0.45234390537647
SMCHD1	NA	0.0246343612670898	0.0469692806024964
LHFP	NA	0.214613199234009	0.0799052575081932
NOXA1	NA	0.773027658462524	0.774040881919161
FAM129A	NA	-0.0580828189849854	0.0737675989999128
COPS5	NA	-0.234222173690796	1.03711302673761
CHKA	NA	0.150398731231689	0.713906690052401
S100A9	NA	0.858439087867737	0.297548492662055
ZDHHC13	NA	-0.0482196807861328	0.116910285401356
RCL1	NA	-0.0495584011077881	0.0746980441787632
BAK1	NA	0.0466549396514893	0.15718147482282
FBXO36	NA	0.226544499397278	0.571432637037251
NUP35	NA	-0.0773003101348877	0.333832514698482
TMEM8A	NA	0.146964550018311	0.384643666210031
PUF60	NA	-0.134228229522705	0.404582365655045
ZNF577	NA	0.412740468978882	0.470140551817796
FAM228B	NA	0.632898569107056	1.28635037704318
UBE2L6	NA	-0.0460207462310791	0.111556306944194
MYO5C	NA	-0.0403441190719604	0.0340728810885067
CDC20	NA	-0.258591651916504	0.966967426653226
PLEKHG1	NA	-0.0655441284179688	0.0269185994764037
PARP9	NA	0.207358837127686	0.709172619949899
CINP	NA	0.245841503143311	0.762491026395232
KLHL29	NA	-0.542481303215027	0.633861728050102
C1QTNF4	+	1.84972578287125	2.05140510245186
HSPA13	NA	-0.183881521224976	0.417656405769698
HERC1	NA	0.272230386734009	0.675583332634984
SYBU	NA	-0.330481976270676	0.301830063583246
ANKRD50	NA	0.254448413848877	0.825845326567151
XKR8	NA	0.03165602684021	0.141327701861022
KIAA0100	NA	-0.0642812252044678	0.11661554292408
SSC5D	NA	0.379712462425232	0.116280790378544
GPC5	NA	0.46743905544281	0.232800925725857
C7orf31	NA	0.333160638809204	0.751037345118812
PNRC1	+	0.659296035766602	2.28582529529501
RNF145	NA	0.0629012584686279	0.162194695236649
MID1	NA	0.0555980801582336	0.069606084668907
PIEZO1	NA	0.11726188659668	0.445150961758292
ZNF181	NA	0.22570276260376	0.279834006988728
ZNF77	NA	0.226243734359741	0.371419517260949
MRPS28	NA	-0.581840038299561	1.12885664661138
PCYT2	+	-0.352001428604126	1.42549247097464
DUSP22	NA	0.186630487442017	0.148412445363728
CYP2J2	NA	-0.982229113578796	0.394238364713808
ENPP4	NA	0.154677867889404	0.245171857626601
FAM209A	+	1.14624062180519	1.66519283396488
MDH2	NA	-0.140796422958374	0.503423289855416
ZSWIM6	NA	0.357825040817261	1.13760307318027
ZNF439	NA	0.310045719146729	0.761385462976691
KCNH2	NA	0.0593013763427734	0.041529019609302
KCNS1	NA	-0.252525806427002	0.106222220607362
PPIP5K2	NA	-0.0408105850219727	0.047844366537982
CD46	NA	0.112977266311646	0.319673786965636
DNAJC19	NA	-0.0605347156524658	0.212902134394316
LRRC40	NA	-0.175718069076538	0.579290970693584
C5orf22	NA	0.0665299892425537	0.167505040187939
DVL3	NA	0.124008178710938	0.277091431663148
PTP4A2	NA	-0.0774121284484863	0.239478010079372
GIPC3	NA	0.00216901302337646	0.00172229293953607
PPP1R27	NA	1.48660755157471	0.496616692645386
CDK19	NA	-0.423210620880127	0.398577355292602
EGFL7	NA	0.150199174880981	0.563014992673435
POMC	NA	0.0499215126037598	0.0343688598237842
ZNF79	NA	0.149666547775269	0.303212716866591
KIF13B	NA	0.157532215118408	0.585298430336854
GLTSCR1L	NA	0.0950536727905273	0.285551958354289
PRAM1	NA	0.305043697357178	0.200590538030721
CLU	NA	0.200610399246216	0.395657687273898
MYRF	NA	-0.0961989164352417	0.029640448950615
PIR	NA	-0.0540080070495605	0.0362242105136172
ANKMY2	NA	0.0285711288452148	0.0741564682451146
MPP7	+	0.636157512664795	1.31831594048827
AK2	NA	-0.114745855331421	0.195533953009517
TOLLIP	NA	0.241323232650757	1.0820786785714
ERMN	+	0.767069578170776	1.77119190507624
TCEA2	+	0.646392107009888	2.68385505934026
STK3	NA	0.135172963142395	0.495242014474115
IFNGR2	NA	0.37278151512146	0.895029839622038
RYBP	NA	0.125454664230347	0.20758085281573
USP6NL	NA	-0.062380313873291	0.0864783947639438
MGAT4B	NA	-0.111110210418701	0.159538879902258
C9orf116	NA	-0.130890607833862	0.186175858924968
KHDRBS2	NA	-1.1434006690979	0.45611012737988
THBD	NA	0.766755819320679	0.520136992198174
RAB13	+	0.626640558242798	1.51318217715506
SAMD9L	NA	0.386383771896362	0.980752664963331
NDUFB3	NA	-0.157806634902954	0.389446257331282
MPPED2	NA	0.156745791435242	0.211350697474934
RTEL1	NA	-0.286778688430786	0.354527630094103
HSPBAP1	NA	0.109525203704834	0.310627052513627
FAM182B	NA	-0.206407338380814	0.0768671411850459
DKFZp686M2125	NA	0.208030223846436	0.498780534711077
GALNS	NA	0.208030223846436	0.498780534711077
GORAB	NA	0.0781610012054443	0.213821489446781
GAS2L1	NA	0.167237758636475	0.268881252181832
AUP1	NA	-0.0230419635772705	0.0482988870889746
ATP5J2	NA	-0.0932066440582275	0.241849458232283
TTI1	NA	-0.123339891433716	0.145237481919124
MAPK8IP3	+	0.569137811660767	1.89946002777505
RIMBP3	NA	0.317939400672913	1.21666423953945
CCDC51	NA	-0.136620283126831	0.367628638836496
LOC102724200	NA	0.041738748550415	0.0778990190482391
GRK4	NA	0.205361366271973	0.452055400784178
MALSU1	NA	-0.0782794952392578	0.234327712245273
MBLL	NA	0.182680606842041	0.164635521712856
MBNL2	NA	0.182680606842041	0.164635521712856
HHAT	NA	0.212631344795227	0.408455788046145
STT3B	NA	-0.217347860336304	0.574648142648529
TFAP4	NA	-0.413268089294434	0.819430939277869
HAS3	NA	0.036163330078125	0.131360022864316
CHD5	NA	-1.25359988212585	0.886711072697333
MAPRE2	NA	-0.0290699005126953	0.0632229129210118
HECTD4	+	0.538526058197021	1.782296711045
RNF185	NA	0.104770421981812	0.055778375714179
TRAIP	NA	-0.218392133712769	1.11936728781213
OSBPL7	NA	0.255403995513916	1.08388128933427
BFSP2	NA	-1.06483736634254	0.687419115079602
UBQLN2	NA	-0.0467638969421387	0.142272620917315
DNAJC4	+	0.52761697769165	2.93509505455828
TMEM86B	+	0.597272038459778	1.45247695310688
C9orf9	NA	0.0975631475448608	0.141439470359627
GPSM1	NA	0.0425443649291992	0.101869971555243
QSOX1	NA	0.359281301498413	0.527959364200739
SNRNP200	NA	-0.0189728736877441	0.0509607613123942
APOC2	NA	0.224639534950256	0.133794095883769
KIF4A	+	-0.390849590301514	1.57433897081418
ANLN	NA	-0.175073385238647	0.397432361993412
RNF115	NA	0.146183252334595	0.559926722772064
NOLC1	NA	0.0236871242523193	0.02086907254057
HNRNPUL1	NA	-0.109723091125488	0.352107800301344
HIST1H2BH	NA	-0.114547371864319	0.184423812588249
PGM2	NA	-0.133535146713257	0.28351862506868
GABPB2	NA	0.10376501083374	0.301450688948242
AKT3	NA	0.22162389755249	0.436958336507549
SLFNL1	NA	0.608239889144897	1.13058645508199
DLEC1	NA	-0.0358602404594421	0.0308743469884617
MIIP	NA	0.199056386947632	0.486494786418145
CAPN15	NA	0.130823135375977	0.330255934472179
CNTF	NA	0.54672646522522	0.507555921955958
INTS3	NA	0.240244388580322	0.997782116030237
MTFMT	NA	-0.0652121305465698	0.272127196991332
WWOX	NA	-0.237684965133667	0.818348850917377
ERMP1	NA	0.113397359848022	0.261737989781335
PANX1	NA	0.0518100261688232	0.174150276540273
TOR1AIP1	NA	0.103271245956421	0.139584834076096
SPATA25	NA	0.482105910778046	0.751902984916
TMEM187	+	0.333784818649292	1.80720784220279
SP4	NA	-0.0805485248565674	0.143214285145067
LRRC16A	+	0.857669353485107	1.31314033285018
KCNAB2	NA	0.0717370510101318	0.095102527498696
TTC21B	NA	0.0250277519226074	0.0555372378476745
MICALL2	NA	0.351714372634888	0.700797282139032
BBC3	NA	0.246208786964417	0.26438032739938
IL4I1	NA	1.02189680933952	0.733358200914928
KIFC3	NA	0.362927913665771	0.307219582266515
STUB1	NA	0.00651359558105469	0.017183833366578
RPS23	NA	-0.0293822288513184	0.0623391406975144
SYN3	NA	-0.430616557598114	0.432942551561455
DDX55	NA	0.0406622886657715	0.112697965600805
PLAUR	NA	0.114197254180908	0.451412159893996
ZNF212	NA	0.111768484115601	0.328239376211879
NYNRIN	NA	0.159114837646484	0.0888694196629553
DDIAS	NA	0.0611982345581055	0.0679450768994518
ZNF415	NA	0.403337836265564	0.147199791864916
PLCB3	NA	-0.0473380088806152	0.130234740906616
HNRNPR	NA	-0.29745626449585	1.08210086124952
MYL6B	NA	0.0646061897277832	0.234760940272311
DEXI	NA	-0.162730932235718	0.285945674385122
ZNF837	NA	0.138416409492493	0.340533137211457
GPATCH2	NA	0.0553203821182251	0.108713063454578
CD58	NA	0.112078905105591	0.250796147126253
ITGA10	NA	0.675109952688217	0.813460843062963
ATP10A	NA	-0.11381983757019	0.165278879569043
GLIPR1	NA	0.881996393203735	1.15352351237924
ABCC6	NA	0.576367437839508	0.122249319929916
SIMC1	NA	-0.374042510986328	0.869402672083641
EEPD1	NA	0.339189529418945	0.66339218816711
QARS	NA	0.165884733200073	0.607706344922905
EBNA1BP2	NA	-0.143877267837524	0.34953153116227
MVB12A	NA	0.088676929473877	0.264300961902857
IGF2BP3	NA	-0.185493946075439	0.32364819495146
TTC30B	NA	-0.130869746208191	0.361746647069353
POLDIP2	NA	-0.0472190380096436	0.141976074799743
ADPRHL1	NA	0.468617260456085	0.46862584706352
SLC4A8	NA	0.443037152290344	0.787625542388742
RAPGEF5	NA	-0.214211285114288	0.050516211835873
EHD1	NA	-0.109536170959473	0.45195932574173
GRAP	NA	0.0944689512252808	0.184214546135793
GALK2	NA	-0.0606839656829834	0.158234451603789
SLC2A11	NA	0.611156821250916	1.14438687705244
TSG101	NA	0.102617979049683	0.282029853194352
NDUFA13	NA	-0.0953221321105957	0.186013864404624
NAGPA	NA	0.438572525978088	0.493807759243426
NCOA4	+	0.515254497528076	1.39063268463279
VPS16	NA	0.172198057174683	0.40809381886507
RAB18	NA	-0.122807741165161	0.202094329548474
CARD16	NA	0.154512286186218	0.448187338388812
SLMO2	NA	-0.144985675811768	0.479574828824513
NANOS3	NA	1.274215310812	1.07370057112551
THOC3	NA	0.0141136646270752	0.0161374606925398
RTTN	NA	-0.042719841003418	0.13315687998078
TMEM11	NA	-0.184987902641296	0.23577422675163
MAPK14	NA	-0.437101602554321	0.48981854808626
LRCH4	NA	0.143079042434692	0.683643787091947
PRR11	+	-0.512754917144775	2.47262935851856
NDUFA8	NA	-0.139569282531738	0.482905124926331
GPNMB	NA	0.386583685874939	0.154700839411417
TMEM200A	NA	0.25501149892807	0.132009786573963
ATXN1L	NA	0.271191596984863	1.07283897332637
TTF2	NA	-0.262941837310791	0.775911847906227
ADAT2	NA	0.0998947620391846	0.329974747464235
TCAF1	NA	-0.126915693283081	0.186234672511291
HOMER1	NA	-0.359351277351379	0.477579451980286
SRSF1	NA	-0.0478811264038086	0.0940223402811116
SLC44A1	NA	0.530759334564209	0.756874600486381
MOV10	NA	0.0211694240570068	0.0548950334763682
CREBBP	NA	0.281640291213989	0.892412248689089
TMEM37	NA	0.303141792615255	0.329250013261471
EXOSC6	NA	0.0140705108642578	0.0395164466353757
PUS7	NA	-0.256279945373535	0.771250848825398
LDHD	NA	0.0301966667175293	0.0110145131444861
SYPL1	NA	-0.126815319061279	0.57281417534246
REEP5	NA	0.0692813396453857	0.129990555802137
SLC22A18	+	0.725574612617493	1.64775085006676
ZNF691	NA	0.028660774230957	0.0459254501805718
CLASP1	NA	0.0881152153015137	0.214554755713756
WDR46	NA	-0.00957918167114258	0.0345369359422438
C1QTNF6	NA	0.781666994094849	0.660691952592514
IER2	+	1.06247568130493	1.67678353600909
NOP56	NA	-0.157795667648315	0.367937019593866
TBL1XR1	NA	0.133363962173462	0.144111749362208
PHF7	NA	0.15246057510376	0.412716600320581
TASP1	NA	0.0907133817672729	0.307687560961216
C2CD2L	NA	0.229888916015625	0.647678809814899
RCSD1	NA	0.115422964096069	0.195127029305848
POLR3C	NA	0.0701441764831543	0.292318817775894
GPATCH8	NA	0.0881655216217041	0.104742751384671
IFNGR1	NA	0.266077518463135	0.522700387182298
ACTN1	NA	0.200372695922852	0.299949000171638
CTSB	+	0.599632263183594	1.48657695443453
INPP5F	NA	0.104825735092163	0.308007900611092
CIAO1	NA	0.0757076740264893	0.284490895743696
FTO	NA	0.314040184020996	0.41195619630282
SLC37A1	+	0.631820917129517	1.52268364706706
EIF2B5	NA	-0.0949795246124268	0.37433000700383
KIAA0226	NA	0.316411256790161	0.784544163001696
KMO	NA	1.58062446117401	1.05329332265028
MRPL24	+	-0.224615573883057	1.51138419434924
UBAP1L	NA	1.06355679035187	0.692292832198657
DKFZp781P1017	NA	0.0393822193145752	0.0385838200766872
PLAGL1	NA	0.0393822193145752	0.0385838200766872
ANKRD40	NA	-0.0274674892425537	0.0681311683820132
ZNF721	NA	-0.00238966941833496	0.00655668914231877
EIF3B	NA	-0.095949649810791	0.131180478088322
OAF	NA	-0.250852108001709	0.582819366882725
ZNF774	NA	-0.0455114841461182	0.0424849950383952
LGI4	NA	1.0399677157402	0.99707768667105
PDP1	NA	0.132315397262573	0.312360411857815
ZNF695	NA	0.0957874059677124	0.0697020725274734
DHX35	NA	0.151117563247681	0.348473824670156
THBS4	NA	0.311235666275024	0.187714932005466
NFE2	NA	0.279088258743286	0.864780041892203
PFKM	NA	-0.0258669853210449	0.0458736393199214
POLD1	NA	-0.152032852172852	0.508914040361401
UBB	NA	0.0531857013702393	0.306662602228654
FAM129B	NA	0.217414379119873	0.150764018426355
USP8	NA	0.0899109840393066	0.336780931505232
GSPT1	NA	-0.189228773117065	0.53803856414115
ACAA2	NA	-0.114649772644043	0.389121495344592
BTBD9	NA	-0.171039938926697	0.117763880263601
LENG1	NA	0.07017982006073	0.202724467454316
KIAA0391	NA	-0.163164854049683	0.278642965114798
ZNRF1	NA	0.26590633392334	1.18027810187503
PARN	NA	-0.0328929424285889	0.0980475522694034
ZW10	NA	-0.132625818252563	0.60579305182834
PSIP1	NA	-0.343213081359863	1.24801025134444
TCEAL4	NA	-0.0150585174560547	0.030866591483293
PIWIL4	NA	0.572719097137451	0.319531394386986
SMAD5	NA	0.114182949066162	0.0759606678914054
PBXIP1	+	0.324049234390259	1.49445303576743
TMOD3	NA	-0.0640313625335693	0.288645075911947
NUP210	NA	-0.199433088302612	0.522130577720792
TYSND1	NA	0.177007436752319	0.431073891136036
ZNF414	NA	0.142309546470642	0.601114308978186
NUDT10	NA	0.422894597053528	0.110204166345183
MYO1B	NA	-0.745506882667542	0.7320515476233
SNX16	NA	0.0413072109222412	0.0552019651926816
FAM20B	NA	-0.0641839504241943	0.18158013312154
TSR2	NA	-1.92403793334961e-4	5.22647109374411e-4
TFDP2	NA	0.145466327667236	0.395437736074708
ST20-MTHFS	NA	-0.0670783519744873	0.0390709509307082
RPS26	NA	0.10896897315979	0.0610446841889307
QSOX2	+	0.319270133972168	1.63478956349481
ODF3B	NA	1.3460134267807	0.944087330903366
TRPS1	NA	0.257988095283508	0.598767180737386
ZNF341	NA	0.0563774108886719	0.106676321910371
DUSP2	NA	0.334767818450928	0.514087270339232
GGT7	NA	0.104449152946472	0.0808041906349521
ACTR10	NA	0.00642943382263184	0.0202559811198745
NDUFB9	NA	-0.235316038131714	0.549507719464318
DDTL	NA	0.0175800323486328	0.0492726355630523
SCML2	NA	-0.0266480445861816	0.0523789069252817
ABRACL	NA	-0.120273590087891	0.191220169267382
TECPR1	NA	0.293045043945313	1.09721399331907
TCN1	NA	-0.723940849304199	0.709414711576628
COQ4	NA	0.0808310508728027	0.235058576734209
CTNNB1	NA	0.198538303375244	0.605980326505705
TMIE	NA	0.197358220815659	0.165291027511457
SLC30A3	NA	-0.0714386701583862	0.0972702718636484
CCDC88C	NA	0.0234370231628418	0.0664915166163512
TRGC1	NA	0.194430828094482	0.22048477053206
MTX3	NA	0.0693273544311523	0.0394790743035469
PCSK9	NA	-1.41656881570816	0.425945552664989
HACD3	+	-0.270181179046631	1.48182415160241
STRA13	NA	0.0785603523254395	0.16711408120884
SH3GL1	NA	-0.0231223106384277	0.0692998155206995
TTC7A	NA	0.662474870681763	1.16230896793225
MFSD10	NA	0.0724308490753174	0.0908233073316952
SNRPB	NA	-0.252405881881714	0.969499933797743
GPSM3	NA	-0.12188982963562	0.3268752149872
G18.1a	NA	-0.12188982963562	0.3268752149872
BATF	NA	-0.102290868759155	0.38999309994723
GPX1	+	1.44295048713684	1.33924765923766
MBNL3	NA	-0.704502701759338	0.209811103195113
NGRN	NA	0.0662178993225098	0.256390820201828
ATXN7L1	+	0.58103609085083	1.42626616743051
TLR3	NA	-0.0831211805343628	0.0347410360379335
CUL3	NA	-0.0480279922485352	0.178856456337336
SPSB3	NA	0.281163692474365	0.90046721743279
YPEL4	NA	0.684672832489014	0.567297379869268
IFI6	NA	-0.0318167209625244	0.0676163201135773
ANKRD13B	NA	0.0489444732666016	0.0686106379309271
SETD4	NA	0.20587420463562	1.06706624429051
WFIKKN1	NA	0.372574806213379	0.378025732462852
ANKS6	NA	-0.586340546607971	0.434569193767993
LRRC63	NA	0.4015873670578	0.82858550938505
MBP	NA	-0.00952601432800293	0.0309045280003288
GPR183	NA	1.17722034454346	0.656772131533838
MAP3K4	NA	0.0169463157653809	0.060013514567314
EAF1	NA	0.230936765670776	1.14129348972935
NLRP12	NA	-0.069561779499054	0.0389257113936241
CYB561D1	NA	0.408454179763794	0.275243520373704
KLF13	NA	0.198597192764282	0.767149145808608
CREBZF	NA	-0.0299985408782959	0.0495906199785008
MGAM	NA	0.407246708869934	0.171979014624367
NACC2	+	0.427275657653809	1.70336167578311
CCDC7	NA	0.342877507209778	0.48529625812441
RAB30	NA	0.68757164478302	0.671418788569179
EEF1E1	NA	-0.145994663238525	0.265442481944965
RINT1	NA	-0.0359971523284912	0.10135204438285
AMH	NA	-0.246149897575378	0.362052986433989
GDF10	NA	1.23060965538025	0.814608297962499
FBXL18	NA	-0.0196998119354248	0.0434768931407134
SF1	NA	0.151582956314087	0.611671277741808
RNF139	NA	-0.106297731399536	0.326134548633211
TCTN3	NA	-0.145005941390991	0.399493364513792
DISC1	NA	0.124637842178345	0.238926404346342
DNAJC11	NA	0.123105525970459	0.246047226729074
WNT3	NA	-0.6991166472435	0.263176998284715
ERVFRD-1	NA	0.569744020700455	0.662548386406073
SNTA1	NA	0.446858763694763	0.32094263832469
CCDC125	NA	0.439277172088623	0.624244982101061
TM2D2	+	0.430111408233643	2.18937509144579
GBP4	NA	0.830113410949707	0.9072911339917
CRISPLD2	NA	0.492857754230499	0.138125099455515
MSL3	NA	0.121658802032471	0.246538600922635
DDX26B	NA	0.289820671081543	0.616869490929459
LRTOMT	NA	0.325996875762939	0.419677478598247
TUBAL3	NA	0.975777268409729	0.623852075294617
NETO2	NA	-0.243708968162537	0.167507179329108
ENTPD1	NA	1.33373641967773	1.17095543584978
NFIA	NA	0.281340599060059	0.115958081235683
ZFAND4	NA	0.0418436527252197	0.0635278384106256
SMCO4	NA	0.169018507003784	0.153695075481424
